date,away_team,away_pt,home_team,home_pt,home_spread,home_total,home_ml,away_spread,away_total,away_ml
Fri Mar 3 2023,Brooklyn Nets,115,Boston Celtics,105,-10.5 (-112),o227 (-110),-550,+10.5 (-108),u227 (-110),+410
Fri Mar 3 2023,Phoenix Suns,125,Chicago Bulls,104,+3.5 (-110),o224.5 (-110),+138,-3.5 (-110),u224.5 (-110),-164
Fri Mar 3 2023,New York Knicks,122,Miami Heat,120,-1.5 (-110),o216.5 (-110),-116,+1.5 (-110),u216.5 (-110),-102
Fri Mar 3 2023,Utah Jazz,103,Oklahoma City Thunder,130,-1 (-110),o230.5 (-110),-116,+1 (-110),u230.5 (-110),-102
Fri Mar 3 2023,Memphis Grizzlies,97,Denver Nuggets,113,-5.5 (-112),o234.5 (-110),-220,+5.5 (-108),u234.5 (-110),+184
Fri Mar 3 2023,New Orleans Pelicans,99,Golden State Warriors,108,-5 (-108),o232 (-110),-200,+5 (-112),u232 (-110),+168
Fri Mar 3 2023,Los Angeles Clippers,127,Sacramento Kings,128,-7 (-112),o239.5 (-110),-290,+7 (-108),u239.5 (-110),+235
Fri Mar 3 2023,Minnesota Timberwolves,110,Los Angeles Lakers,102,+1 (-108),o226 (-110),even,-1 (-112),u226 (-110),-118
Sat Mar 4 2023,Toronto Raptors,116,Washington Wizards,109,+2.5 (-110),o222.5 (-110),+122,-2.5 (-110),u222.5 (-110),-144
Sat Mar 4 2023,Detroit Pistons,90,Cleveland Cavaliers,114,-16 (-112),o219 (-110),-1350,+16 (-108),u219 (-110),+810
Sat Mar 4 2023,Atlanta Hawks,109,Miami Heat,117,-3 (-108),o226.5 (-110),-144,+3 (-112),u226.5 (-110),+122
Sat Mar 4 2023,Houston Rockets,122,San Antonio Spurs,110,+1.5 (-110),o230.5 (-110),+102,-1.5 (-110),u230.5 (-110),-120
Sat Mar 4 2023,Philadelphia 76ers,133,Milwaukee Bucks,130,-5 (-110),o232.5 (-110),-198,+5 (-110),u232.5 (-110),+166
Sat Mar 4 2023,Minnesota Timberwolves,138,Sacramento Kings,134,-4 (-112),o237.5 (-110),-172,+4 (-108),u237.5 (-110),+144
Sun Mar 5 2023,Phoenix Suns,130,Dallas Mavericks,126,+2 (-112),o234 (-110),+108,-2 (-108),u234 (-110),-126
Sun Mar 5 2023,Indiana Pacers,125,Chicago Bulls,122,-5.5 (-110),o227 (-110),-215,+5.5 (-110),u227 (-110),+180
Sun Mar 5 2023,Golden State Warriors,105,Los Angeles Lakers,113,+5 (-108),o234.5 (-110),+176,-5 (-112),u234.5 (-110),-210
Sun Mar 5 2023,Charlotte Hornets,86,Brooklyn Nets,102,-8 (-112),o229.5 (-110),-330,+8 (-108),u229.5 (-110),+265
Sun Mar 5 2023,Portland Trail Blazers,122,Orlando Magic,119,-3 (-110),o231.5 (-112),-142,+3 (-110),u231.5 (-108),+120
Sun Mar 5 2023,San Antonio Spurs,110,Houston Rockets,142,-4.5 (-112),o233 (-110),-196,+4.5 (-108),u233 (-110),+164
Sun Mar 5 2023,Utah Jazz,119,Oklahoma City Thunder,129,-6.5 (-110),o236 (-110),-250,+6.5 (-110),u236 (-110),+205
Sun Mar 5 2023,New York Knicks,131,Boston Celtics,129,-6.5 (-112),o225.5 (-110),-255,+6.5 (-108),u225.5 (-110),+215
Sun Mar 5 2023,Milwaukee Bucks,117,Washington Wizards,111,+6 (-110),o228.5 (-110),+190,-6 (-110),u228.5 (-110),-230
Sun Mar 5 2023,Memphis Grizzlies,129,Los Angeles Clippers,135,-7 (-112),o228.5 (-108),-300,+7 (-108),u228.5 (-112),+245
Mon Mar 6 2023,Boston Celtics,114,Cleveland Cavaliers,118,-7.5 (-112),o218.5 (-110),-320,+7.5 (-108),u218.5 (-110),+260
Mon Mar 6 2023,Portland Trail Blazers,110,Detroit Pistons,104,+4.5 (-106),o230 (-110),+158,-4.5 (-114),u230 (-110),-188
Mon Mar 6 2023,Philadelphia 76ers,147,Indiana Pacers,143,+6 (-108),o234.5 (-110),+198,-6 (-112),u234.5 (-110),-240
Mon Mar 6 2023,Atlanta Hawks,128,Miami Heat,130,-2.5 (-108),o230.5 (-112),-130,+2.5 (-112),u230.5 (-108),+110
Mon Mar 6 2023,Toronto Raptors,113,Denver Nuggets,118,-6 (-114),o229 (-110),-235,+6 (-106),u229 (-110),+194
Mon Mar 6 2023,New Orleans Pelicans,108,Sacramento Kings,123,-5 (-108),o234.5 (-110),-205,+5 (-112),u234.5 (-110),+172
Tue Mar 7 2023,Washington Wizards,119,Detroit Pistons,117,+11 (-110),o223 (-110),+430,-11 (-110),u223 (-110),-590
Tue Mar 7 2023,Milwaukee Bucks,134,Orlando Magic,123,+2 (-106),o228 (-110),+110,-2 (-114),u228 (-110),-130
Tue Mar 7 2023,Philadelphia 76ers,117,Minnesota Timberwolves,94,-3 (-110),o227 (-110),-152,+3 (-110),u227 (-110),+128
Tue Mar 7 2023,Charlotte Hornets,112,New York Knicks,105,-10 (-110),o225 (-110),-460,+10 (-110),u225 (-110),+360
Tue Mar 7 2023,Brooklyn Nets,118,Houston Rockets,96,+6.5 (-110),o230.5 (-110),+210,-6.5 (-110),u230.5 (-110),-255
Tue Mar 7 2023,Golden State Warriors,128,Oklahoma City Thunder,137,+4 (-106),o244 (-110),+160,-4 (-114),u244 (-110),-190
Tue Mar 7 2023,Utah Jazz,116,Dallas Mavericks,120,-11 (-110),o236 (-110),-590,+11 (-110),u236 (-110),+430
Tue Mar 7 2023,Memphis Grizzlies,103,Los Angeles Lakers,112,+1.5 (-110),o224 (-110),+102,-1.5 (-110),u224 (-110),-120
Wed Mar 8 2023,Atlanta Hawks,122,Washington Wizards,120,+3 (-106),o237.5 (-110),+130,-3 (-114),u237.5 (-110),-154
Wed Mar 8 2023,Portland Trail Blazers,93,Boston Celtics,115,-10 (-110),o231 (-110),-450,+10 (-110),u231 (-110),+350
Wed Mar 8 2023,Cleveland Cavaliers,104,Miami Heat,100,+1 (-110),o215.5 (-108),-102,-1 (-110),u215.5 (-112),-116
Wed Mar 8 2023,Dallas Mavericks,106,New Orleans Pelicans,113,+2.5 (-110),o234 (-110),+118,-2.5 (-110),u234 (-110),-138
Wed Mar 8 2023,Chicago Bulls,117,Denver Nuggets,96,-9 (-106),o225.5 (-110),-360,+9 (-114),u225.5 (-110),+290
Wed Mar 8 2023,Oklahoma City Thunder,101,Phoenix Suns,132,-11.5 (-110),o232 (-110),-590,+11.5 (-110),u232 (-110),+440
Wed Mar 8 2023,Toronto Raptors,100,Los Angeles Clippers,108,-3 (-110),o230.5 (-110),-148,+3 (-110),u230.5 (-110),+126
Thu Mar 9 2023,Charlotte Hornets,113,Detroit Pistons,103,+3.5 (-112),o225.5 (-110),+132,-3.5 (-108),u225.5 (-110),-156
Thu Mar 9 2023,Houston Rockets,125,Indiana Pacers,134,-10 (-110),o236.5 (-110),-480,+10 (-112),u236.5 (-110),+370
Thu Mar 9 2023,Utah Jazz,131,Orlando Magic,124,-4 (-110),o233 (-110),-172,+4 (-110),u233 (-110),+144
Thu Mar 9 2023,Golden State Warriors,110,Memphis Grizzlies,131,+3 (-110),o236 (-110),+128,-3 (-110),u236 (-110),-152
Thu Mar 9 2023,Brooklyn Nets,113,Milwaukee Bucks,118,-10 (-108),o233 (-110),-510,+10 (-112),u233 (-110),+370
Thu Mar 9 2023,New York Knicks,117,Sacramento Kings,122,-2 (-110),o240 (-110),-130,+2 (-110),u240 (-110),+110
Fri Mar 10 2023,Portland Trail Blazers,119,Philadelphia 76ers,120,-8.5 (-114),o234.5 (-110),-375,+8.5 (-106),u234.5 (-110),+300
Fri Mar 10 2023,Atlanta Hawks,114,Washington Wizards,107,+1.5 (-110),o237.5 (-110),+104,-1.5 (-110),u237.5 (-110),-122
Fri Mar 10 2023,Cleveland Cavaliers,115,Miami Heat,119,-3 (-112),o211.5 (-110),-148,+3 (-108),u211.5 (-110),+126
Fri Mar 10 2023,Brooklyn Nets,124,Minnesota Timberwolves,123,-4.5 (-108),o226 (-110),-180,+4.5 (-112),u226 (-110),+152
Fri Mar 10 2023,Denver Nuggets,120,San Antonio Spurs,128,+12.5 (-110),o237 (-110),+530,-12.5 (-110),u237 (-110),-750
Fri Mar 10 2023,Toronto Raptors,112,Los Angeles Lakers,122,+2.5 (-110),o224.5 (-110),+118,-2.5 (-110),u224.5 (-110),-138
Sat Mar 11 2023,New York Knicks,95,Los Angeles Clippers,106,-5 (-110),o227 (-110),-200,+5 (-110),u227 (-110),+168
Sat Mar 11 2023,Utah Jazz,119,Charlotte Hornets,111,+1 (-110),o229 (-112),-102,-1 (-110),u229 (-108),-116
Sat Mar 11 2023,Indiana Pacers,121,Detroit Pistons,115,+3.5 (-108),o228 (-110),+138,-3.5 (-112),u228 (-110),-164
Sat Mar 11 2023,Miami Heat,114,Orlando Magic,126,+2.5 (-110),o222 (-108),+120,-2.5 (-110),u222 (-112),-142
Sat Mar 11 2023,Boston Celtics,134,Atlanta Hawks,125,+5 (-110),o238 (-110),+162,-5 (-110),u238 (-110),-194
Sat Mar 11 2023,Chicago Bulls,119,Houston Rockets,111,+7.5 (-112),o223.5 (-112),+250,-7.5 (-108),u223.5 (-108),-310
Sat Mar 11 2023,Dallas Mavericks,108,Memphis Grizzlies,112,-8 (-112),o221.5 (-110),-320,+8 (-108),u221.5 (-110),+260
Sat Mar 11 2023,Milwaukee Bucks,116,Golden State Warriors,125,-3.5 (-114),o240.5 (-110),-164,+3.5 (-106),u240.5 (-110),+138
Sat Mar 11 2023,Oklahoma City Thunder,110,New Orleans Pelicans,96,-1 (-108),o232.5 (-110),-112,+1 (-112),u232.5 (-110),-104
Sat Mar 11 2023,Sacramento Kings,128,Phoenix Suns,119,-3.5 (-112),o240 (-110),-166,+3.5 (-108),u240 (-110),+140
Sun Mar 12 2023,Brooklyn Nets,122,Denver Nuggets,120,-9 (-110),o229 (-112),-375,+9 (-110),u229 (-108),+300
Sun Mar 12 2023,Cleveland Cavaliers,114,Charlotte Hornets,108,+10 (-108),o220 (-108),+390,-10 (-112),u220 (-112),-510
Sun Mar 12 2023,Washington Wizards,93,Philadelphia 76ers,112,-7 (-112),o227.5 (-110),-275,+7 (-108),u227.5 (-110),+225
Sun Mar 12 2023,Portland Trail Blazers,110,New Orleans Pelicans,127,-3 (-112),o221.5 (-110),-152,+3 (-108),u221.5 (-110),+128
Sun Mar 12 2023,Oklahoma City Thunder,102,San Antonio Spurs,90,+4 (-110),o236.5 (-110),+156,-4 (-110),u236.5 (-110),-186
Sun Mar 12 2023,New York Knicks,112,Los Angeles Lakers,108,-3 (-108),o226 (-110),-142,+3 (-114),u226 (-110),+120
Mon Mar 13 2023,Indiana Pacers,97,Detroit Pistons,117,+4 (-110),o226.5 (-110),+154,-4 (-110),u226.5 (-110),-184
Mon Mar 13 2023,Minnesota Timberwolves,136,Atlanta Hawks,115,-4.5 (-110),o241.5 (-110),-190,+4.5 (-110),u241.5 (-110),+160
Mon Mar 13 2023,Memphis Grizzlies,104,Dallas Mavericks,88,+4.5 (-112),o219.5 (-110),+160,-4.5 (-108),u219.5 (-110),-190
Mon Mar 13 2023,Utah Jazz,115,Miami Heat,119,-8.5 (-110),o226 (-110),-360,+8.5 (-110),u226 (-110),+290
Mon Mar 13 2023,Boston Celtics,109,Houston Rockets,111,+13 (-108),o232.5 (-110),+570,-13 (-112),u232.5 (-110),-820
Mon Mar 13 2023,Phoenix Suns,112,Golden State Warriors,123,-4.5 (-108),o234.5 (-110),-180,+4.5 (-112),u234.5 (-110),+152
Mon Mar 13 2023,Milwaukee Bucks,133,Sacramento Kings,124,+3.5 (-110),o246.5 (-110),+136,-3.5 (-110),u246.5 (-110),-162
Tue Mar 14 2023,Cleveland Cavaliers,120,Charlotte Hornets,104,+5.5 (-112),o218.5 (-110),+188,-5.5 (-108),u218.5 (-110),-225
Tue Mar 14 2023,Detroit Pistons,97,Washington Wizards,117,-13.5 (-110),o221.5 (-110),-900,+13.5 (-110),u221.5 (-110),+610
Tue Mar 14 2023,Denver Nuggets,110,Toronto Raptors,125,+1.5 (-108),o228.5 (-110),+106,-1.5 (-112),u228.5 (-110),-124
Tue Mar 14 2023,Los Angeles Lakers,123,New Orleans Pelicans,108,-1.5 (-110),o227.5 (-110),-120,+1.5 (-110),u227.5 (-110),+102
Tue Mar 14 2023,Brooklyn Nets,107,Oklahoma City Thunder,121,-1.5 (-112),o233.5 (-110),-118,+1.5 (-108),u233.5 (-110),even
Tue Mar 14 2023,Orlando Magic,114,San Antonio Spurs,132,+6.5 (-106),o232.5 (-110),+225,-6.5 (-114),u232.5 (-110),-275
Tue Mar 14 2023,Milwaukee Bucks,116,Phoenix Suns,104,+1.5 (-110),o231.5 (-110),+102,-1.5 (-110),u231.5 (-110),-120
Tue Mar 14 2023,New York Knicks,123,Portland Trail Blazers,107,+2.5 (-108),o229 (-110),+122,-2.5 (-112),u229 (-110),-144
Wed Mar 15 2023,Philadelphia 76ers,118,Cleveland Cavaliers,109,+2.5 (-110),o222 (-108),+118,-2.5 (-110),u222 (-112),-138
Wed Mar 15 2023,Memphis Grizzlies,119,Miami Heat,138,-4 (-114),o219.5 (-110),-180,+4 (-106),u219.5 (-110),+152
Wed Mar 15 2023,Sacramento Kings,117,Chicago Bulls,114,+1 (-108),o237 (-110),even,-1 (-112),u237 (-110),-118
Wed Mar 15 2023,Los Angeles Lakers,110,Houston Rockets,114,+2.5 (-112),o233 (-110),+120,-2.5 (-108),u233 (-110),-142
Wed Mar 15 2023,Boston Celtics,104,Minnesota Timberwolves,102,+4.5 (-112),o231.5 (-110),+154,-4.5 (-108),u231.5 (-110),-184
Wed Mar 15 2023,Dallas Mavericks,137,San Antonio Spurs,128,+4 (-114),o226 (-110),+142,-4 (-106),u226 (-110),-168
Wed Mar 15 2023,Golden State Warriors,126,Los Angeles Clippers,134,-3 (-110),o236.5 (-110),-148,+3 (-110),u236.5 (-110),+126
Thu Mar 16 2023,Denver Nuggets,119,Detroit Pistons,100,+15 (-110),o230.5 (-112),+810,-15 (-110),u230.5 (-108),-1350
Thu Mar 16 2023,Sacramento Kings,101,Brooklyn Nets,96,-3 (-110),o237.5 (-110),-148,+3 (-110),u237.5 (-110),+126
Thu Mar 16 2023,Oklahoma City Thunder,111,Toronto Raptors,128,-6.5 (-108),o231 (-108),-255,+6.5 (-112),u231 (-112),+210
Thu Mar 16 2023,Indiana Pacers,139,Milwaukee Bucks,123,-12 (-110),o236 (-112),-750,+12 (-110),u236 (-108),+530
Thu Mar 16 2023,Orlando Magic,113,Phoenix Suns,116,-8.5 (-108),o228.5 (-110),-340,+8.5 (-112),u228.5 (-110),+275
Fri Mar 17 2023,Philadelphia 76ers,121,Charlotte Hornets,82,+10.5 (-110),o229 (-110),+380,-10.5 (-110),u229 (-110),-490
Fri Mar 17 2023,Golden State Warriors,119,Atlanta Hawks,127,-3.5 (-110),o247 (-110),-158,+3.5 (-110),u247 (-110),+134
Fri Mar 17 2023,Washington Wizards,94,Cleveland Cavaliers,117,-5.5 (-108),o220.5 (-110),-220,+5.5 (-112),u220.5 (-110),+184
Fri Mar 17 2023,Minnesota Timberwolves,131,Chicago Bulls,139,-2.5 (-106),o222.5 (-110),-142,+2.5 (-114),u222.5 (-110),+120
Fri Mar 17 2023,New Orleans Pelicans,112,Houston Rockets,114,+5.5 (-110),o228 (-108),+176,-5.5 (-110),u228 (-112),-210
Fri Mar 17 2023,Memphis Grizzlies,126,San Antonio Spurs,120,+9 (-114),o234.5 (-110),+295,-9 (-106),u234.5 (-110),-370
Fri Mar 17 2023,Boston Celtics,126,Portland Trail Blazers,112,+6.5 (-110),o234.5 (-108),+200,-6.5 (-110),u234.5 (-112),-245
Fri Mar 17 2023,Dallas Mavericks,111,Los Angeles Lakers,110,-3.5 (-114),o230.5 (-112),-168,+3.5 (-106),u230.5 (-108),+142
Sat Mar 18 2023,Denver Nuggets,110,New York Knicks,116,+1 (-112),o231 (-110),-104,-1 (-108),u231 (-110),-112
Sat Mar 18 2023,Orlando Magic,113,Los Angeles Clippers,108,-6.5 (-110),o231.5 (-110),-255,+6.5 (-110),u231.5 (-110),+210
Sat Mar 18 2023,Philadelphia 76ers,141,Indiana Pacers,121,+4.5 (-110),o230 (-110),+154,-4.5 (-110),u230 (-110),-184
Sat Mar 18 2023,Minnesota Timberwolves,107,Toronto Raptors,122,-9 (-112),o222.5 (-112),-420,+9 (-108),u222.5 (-108),+330
Sat Mar 18 2023,Miami Heat,99,Chicago Bulls,113,+2.5 (-114),o216.5 (-110),+108,-2.5 (-106),u216.5 (-110),-126
Sat Mar 18 2023,Golden State Warriors,119,Memphis Grizzlies,133,+1.5 (-112),o235 (-110),even,-1.5 (-108),u235 (-110),-118
Sat Mar 18 2023,Sacramento Kings,132,Washington Wizards,118,+4.5 (-110),o235 (-110),+160,-4.5 (-110),u235 (-110),-190
Sat Mar 18 2023,Boston Celtics,117,Utah Jazz,118,+4.5 (-106),o233 (-110),+166,-4.5 (-114),u233 (-110),-198
Sun Mar 19 2023,Denver Nuggets,108,Brooklyn Nets,102,+3 (-110),o228.5 (-110),+128,-3 (-110),u228.5 (-110),-152
Sun Mar 19 2023,Phoenix Suns,120,Oklahoma City Thunder,124,-1.5 (-110),o234 (-110),-120,+1.5 (-110),u234 (-110),+102
Sun Mar 19 2023,Atlanta Hawks,118,San Antonio Spurs,126,+10 (-110),o245.5 (-110),+360,-10 (-110),u245.5 (-110),-460
Sun Mar 19 2023,Miami Heat,112,Detroit Pistons,100,+10 (-110),o218.5 (-110),+370,-10 (-110),u218.5 (-110),-480
Sun Mar 19 2023,New Orleans Pelicans,117,Houston Rockets,107,+5.5 (-106),o226.5 (-110),+188,-5.5 (-114),u226.5 (-110),-225
Sun Mar 19 2023,Toronto Raptors,111,Milwaukee Bucks,118,-7.5 (-108),o234 (-110),-295,+7.5 (-112),u234 (-110),+240
Sun Mar 19 2023,Los Angeles Clippers,117,Portland Trail Blazers,102,+4.5 (-110),o236 (-110),+160,-4.5 (-110),u236 (-110),-190
Sun Mar 19 2023,Orlando Magic,105,Los Angeles Lakers,111,-6.5 (-112),o230 (-110),-250,+6.5 (-108),u230 (-110),+205
Mon Mar 20 2023,Indiana Pacers,109,Charlotte Hornets,115,+2 (-110),o235.5 (-110),+116,-2 (-112),u235.5 (-110),-136
Mon Mar 20 2023,Chicago Bulls,109,Philadelphia 76ers,105,-8 (-110),o226.5 (-110),-320,+8 (-110),u226.5 (-110),+260
Mon Mar 20 2023,Minnesota Timberwolves,140,New York Knicks,134,-8 (-110),o228 (-108),-350,+8 (-110),u228 (-112),+280
Mon Mar 20 2023,Golden State Warriors,121,Houston Rockets,108,+11.5 (-112),o233.5 (-110),+500,-11.5 (-108),u233.5 (-110),-700
Mon Mar 20 2023,Dallas Mavericks,108,Memphis Grizzlies,112,-4.5 (-106),o228 (-110),-186,+4.5 (-114),u228 (-110),+156
Mon Mar 20 2023,Sacramento Kings,120,Utah Jazz,128,+6.5 (-110),o240 (-110),+215,-6.5 (-110),u240 (-110),-260
Tue Mar 21 2023,Washington Wizards,112,Orlando Magic,122,+1 (-110),o224 (-110),-104,-1 (-110),u224 (-110),-112
Tue Mar 21 2023,Detroit Pistons,107,Atlanta Hawks,129,-13.5 (-110),o237.5 (-110),-820,+13.5 (-110),u237.5 (-110),+570
Tue Mar 21 2023,Cleveland Cavaliers,115,Brooklyn Nets,109,+4 (-112),o217 (-110),+144,-4 (-108),u217 (-110),-172
Tue Mar 21 2023,San Antonio Spurs,84,New Orleans Pelicans,119,-14 (-110),o230.5 (-110),-950,+14 (-110),u230.5 (-110),+640
Tue Mar 21 2023,Boston Celtics,132,Sacramento Kings,109,+5 (-106),o238 (-110),+172,-5 (-114),u238 (-110),-205
Tue Mar 21 2023,Oklahoma City Thunder,101,Los Angeles Clippers,100,-6.5 (-110),o238 (-108),-255,+6.5 (-110),u238 (-112),+215
Wed Mar 22 2023,Denver Nuggets,118,Washington Wizards,104,+9 (-110),o225.5 (-110),+295,-9 (-110),u225.5 (-110),-370
Wed Mar 22 2023,Golden State Warriors,127,Dallas Mavericks,125,+3.5 (-112),o237 (-110),+134,-3.5 (-108),u237 (-110),-158
Wed Mar 22 2023,New York Knicks,120,Miami Heat,127,-2.5 (-106),o223.5 (-110),-130,+2.5 (-114),u223.5 (-110),+110
Wed Mar 22 2023,Indiana Pacers,118,Toronto Raptors,114,-9 (-110),o232 (-110),-370,+9 (-110),u232 (-110),+295
Wed Mar 22 2023,Philadelphia 76ers,116,Chicago Bulls,91,+1.5 (-108),o220 (-112),+108,-1.5 (-112),u220 (-108),-126
Wed Mar 22 2023,Houston Rockets,125,Memphis Grizzlies,130,-12 (-110),o232 (-110),-720,+12 (-110),u232 (-110),+520
Wed Mar 22 2023,San Antonio Spurs,94,Milwaukee Bucks,130,-19 (-108),o237.5 (-110),-2000,+19 (-112),u237.5 (-110),+1040
Wed Mar 22 2023,Atlanta Hawks,124,Minnesota Timberwolves,125,-4 (-110),o241.5 (-110),-176,+4 (-110),u241.5 (-110),+148
Wed Mar 22 2023,Portland Trail Blazers,127,Utah Jazz,115,-5.5 (-108),o235.5 (-108),-210,+5.5 (-112),u235.5 (-112),+176
Wed Mar 22 2023,Phoenix Suns,111,Los Angeles Lakers,122,-1 (-110),o227.5 (-110),-116,+1 (-110),u227.5 (-110),-102
Thu Mar 23 2023,New York Knicks,106,Orlando Magic,111,+2.5 (-110),o226 (-110),+120,-2.5 (-110),u226 (-110),-142
Thu Mar 23 2023,Cleveland Cavaliers,116,Brooklyn Nets,114,+4 (-110),o219 (-110),+142,-4 (-110),u219 (-110),-168
Thu Mar 23 2023,Charlotte Hornets,96,New Orleans Pelicans,115,-9 (-106),o225.5 (-110),-400,+9 (-114),u225.5 (-110),+315
Thu Mar 23 2023,Oklahoma City Thunder,105,Los Angeles Clippers,127,-4.5 (-114),o231 (-110),-200,+4.5 (-106),u231 (-110),+162
Fri Mar 24 2023,Indiana Pacers,95,Boston Celtics,120,-11 (-110),o236.5 (-110),-590,+11 (-110),u236.5 (-110),+440
Fri Mar 24 2023,San Antonio Spurs,124,Washington Wizards,136,-9 (-112),o228.5 (-110),-390,+9 (-108),u228.5 (-110),+310
Fri Mar 24 2023,Detroit Pistons,97,Toronto Raptors,118,-13.5 (-108),o223.5 (-112),-820,+13.5 (-112),u223.5 (-108),+570
Fri Mar 24 2023,Houston Rockets,114,Memphis Grizzlies,151,-12.5 (-108),o233.5 (-110),-750,+12.5 (-112),u233.5 (-110),+530
Fri Mar 24 2023,Charlotte Hornets,117,Dallas Mavericks,109,-16 (-110),o229 (-110),-1200,+16 (-110),u229 (-110),+750
Fri Mar 24 2023,Milwaukee Bucks,144,Utah Jazz,116,+9.5 (-112),o233.5 (-110),+310,-9.5 (-108),u233.5 (-110),-390
Fri Mar 24 2023,Philadelphia 76ers,112,Golden State Warriors,120,-4.5 (-110),o233 (-110),-186,+4.5 (-110),u233 (-110),+156
Fri Mar 24 2023,Chicago Bulls,124,Portland Trail Blazers,96,+7.5 (-114),o219.5 (-112),+240,-7.5 (-106),u219.5 (-108),-295
Fri Mar 24 2023,Phoenix Suns,127,Sacramento Kings,135,-4.5 (-110),o239 (-110),-196,+4.5 (-110),u239 (-110),+164
Fri Mar 24 2023,Oklahoma City Thunder,111,Los Angeles Lakers,116,-3.5 (-110),o230.5 (-110),-164,+3.5 (-110),u230.5 (-110),+138
Sat Mar 25 2023,Indiana Pacers,130,Atlanta Hawks,143,-10.5 (-108),o250 (-110),-480,+10.5 (-112),u250 (-110),+370
Sat Mar 25 2023,Brooklyn Nets,129,Miami Heat,100,-6 (-108),o221 (-110),-235,+6 (-112),u221 (-110),+194
Sat Mar 25 2023,Milwaukee Bucks,106,Denver Nuggets,129,-3 (-112),o237 (-110),-154,+3 (-108),u237 (-110),+130
Sat Mar 25 2023,Philadelphia 76ers,105,Phoenix Suns,125,-1 (-110),o224.5 (-112),-116,+1 (-110),u224.5 (-108),-102
Sat Mar 25 2023,Utah Jazz,113,Sacramento Kings,121,-9 (-110),o235 (-110),-405,+9 (-110),u235 (-110),+320
Sat Mar 25 2023,New Orleans Pelicans,131,Los Angeles Clippers,110,-5 (-106),o224.5 (-108),-190,+5 (-114),u224.5 (-112),+160
Sun Mar 26 2023,Dallas Mavericks,104,Charlotte Hornets,110,+12.5 (-110),o232.5 (-110),+520,-12.5 (-110),u232.5 (-110),-720
Sun Mar 26 2023,Chicago Bulls,118,Los Angeles Lakers,108,-5.5 (-110),o223.5 (-110),-210,+5.5 (-110),u223.5 (-110),+176
Sun Mar 26 2023,Memphis Grizzlies,123,Atlanta Hawks,119,+2 (-110),o248 (-110),+112,-2 (-110),u248 (-110),-132
Sun Mar 26 2023,San Antonio Spurs,93,Boston Celtics,137,-15.5 (-110),o231.5 (-110),-1400,+15.5 (-110),u231.5 (-110),+830
Sun Mar 26 2023,Houston Rockets,91,Cleveland Cavaliers,108,-14 (-112),o228 (-110),-1000,+14 (-108),u228 (-110),+660
Sun Mar 26 2023,Brooklyn Nets,106,Orlando Magic,119,-1.5 (-110),o225.5 (-110),-126,+1.5 (-110),u225.5 (-110),+108
Sun Mar 26 2023,Washington Wizards,104,Toronto Raptors,114,-10 (-110),o220.5 (-110),-460,+10 (-110),u220.5 (-110),+360
Sun Mar 26 2023,Oklahoma City Thunder,118,Portland Trail Blazers,112,+10.5 (-110),o232.5 (-110),+380,-10.5 (-110),u232.5 (-110),-490
Sun Mar 26 2023,Minnesota Timberwolves,99,Golden State Warriors,96,-5.5 (-106),o241.5 (-110),-215,+5.5 (-114),u241.5 (-110),+180
Mon Mar 27 2023,Milwaukee Bucks,126,Detroit Pistons,117,+12 (-106),o226.5 (-110),+530,-12 (-114),u226.5 (-110),-750
Mon Mar 27 2023,Dallas Mavericks,127,Indiana Pacers,104,+7.5 (-108),o238 (-112),+260,-7.5 (-112),u238 (-108),-320
Mon Mar 27 2023,Houston Rockets,115,New York Knicks,137,-13 (-112),o230 (-110),-850,+13 (-108),u230 (-110),+590
Mon Mar 27 2023,Phoenix Suns,117,Utah Jazz,103,+5 (-114),o234.5 (-110),+164,-5 (-106),u234.5 (-110),-196
Mon Mar 27 2023,Philadelphia 76ers,111,Denver Nuggets,116,-10 (-108),o227.5 (-110),-450,+10 (-112),u227.5 (-110),+350
Mon Mar 27 2023,New Orleans Pelicans,124,Portland Trail Blazers,90,+12 (-110),o226.5 (-112),+490,-12 (-110),u226.5 (-108),-670
Mon Mar 27 2023,Minnesota Timberwolves,119,Sacramento Kings,115,-5 (-112),o240 (-110),-215,+5 (-108),u240 (-110),+180
Mon Mar 27 2023,Chicago Bulls,112,Los Angeles Clippers,124,-5 (-106),o220.5 (-112),-188,+5 (-114),u220.5 (-108),+158
Tue Mar 28 2023,Boston Celtics,111,Washington Wizards,130,+11 (-112),o222.5 (-110),+420,-11 (-108),u222.5 (-110),-560
Tue Mar 28 2023,Cleveland Cavaliers,118,Atlanta Hawks,120,-3 (-112),o239 (-110),-154,+3 (-108),u239 (-110),+130
Tue Mar 28 2023,Miami Heat,92,Toronto Raptors,106,-6 (-110),o218.5 (-110),-240,+6 (-110),u218.5 (-110),+198
Tue Mar 28 2023,Orlando Magic,108,Memphis Grizzlies,113,-6.5 (-108),o229 (-112),-255,+6.5 (-112),u229 (-108),+210
Tue Mar 28 2023,Charlotte Hornets,137,Oklahoma City Thunder,134,-10 (-108),o227 (-110),-460,+10 (-112),u227 (-110),+360
Tue Mar 28 2023,New Orleans Pelicans,109,Golden State Warriors,120,-8.5 (-112),o234.5 (-112),-390,+8.5 (-108),u234.5 (-108),+310
Wed Mar 29 2023,Milwaukee Bucks,149,Indiana Pacers,136,+13 (-110),o237 (-110),+560,-13 (-110),u237 (-110),-800
